"SpeciesCode","LifeStage","NumberOfFish","ID","EventID","LocationID","StartDate","FieldSeason","Latitude","Longitude","StreamNumber","Watershed","StreamName","ForkLength","FishWeight","FultonConditionFactor","RiverReach"
"SH","1+",1,338390,14444,36,2020-08-03,2020,37.885311,-122.568115,"41","Redwood Creek","Redwood Creek Mainstem",113,15.11,1.0471987952016,"KentCreekTrail"
"SH","1+",1,338391,14444,36,2020-08-03,2020,37.885311,-122.568115,"41","Redwood Creek","Redwood Creek Mainstem",98,10.75,1.14216865421721,"KentCreekTrail"
"SH","1+",1,338392,14444,36,2020-08-03,2020,37.885311,-122.568115,"41","Redwood Creek","Redwood Creek Mainstem",111,14.6,1.06753941669939,"KentCreekTrail"
"SH","1+",1,338393,14444,36,2020-08-03,2020,37.885311,-122.568115,"41","Redwood Creek","Redwood Creek Mainstem",100,11.39,1.139,"KentCreekTrail"
"SH","1+",1,338395,14444,36,2020-08-03,2020,37.885311,-122.568115,"41","Redwood Creek","Redwood Creek Mainstem",98,10.32,1.09648190804852,"KentCreekTrail"
"SH","YoY",21,338397,14444,36,2020-08-03,2020,37.885311,-122.568115,"41","Redwood Creek","Redwood Creek Mainstem",NA,NA,NA,"KentCreekTrail"
"SH","YoY",1,338402,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",64,2.97,1.13296508789062,"Foot4"
"SH","YoY",1,338403,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",57,2.02,1.09075397018246,"Foot4"
"SH","YoY",1,338409,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",89,7.89,1.11919814913847,"Foot4"
"SH","YoY",1,338410,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",70,4.69,1.36734693877551,"Foot4"
"SH","YoY",1,338411,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",81,6,1.12900585389535,"Foot4"
"SH","YoY",1,338412,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",62,2.92,1.22520224228794,"Foot4"
"SH","YoY",1,338413,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",59,2.07,1.0078927251569,"Foot4"
"SH","YoY",1,338414,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",56,1.95,1.11037718658892,"Foot4"
"SH","YoY",1,338425,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",88,8.23,1.20767984598047,"Foot4"
"SH","YoY",1,338426,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",75,4.99,1.18281481481481,"Foot4"
"SH","YoY",1,338429,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",49,1.46,1.24097952383786,"Foot4"
"SH","YoY",1,338430,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",59,1.97,0.959202255342562,"Foot4"
"SH","YoY",1,338431,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",54,1.74,1.10501447950008,"Foot4"
"SH","YoY",1,338432,14445,70,2020-08-11,2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem",84,5.8,0.978566029586438,"Foot4"
"SH","YoY",1,338433,14446,58,2020-08-11,2020,37.897776,-122.57541,"61","Redwood Creek","Redwood Creek Mainstem",61,2.18,0.960432811556914,"Dipsea"
"SH","YoY",1,338434,14446,58,2020-08-11,2020,37.897776,-122.57541,"61","Redwood Creek","Redwood Creek Mainstem",52,1.42,1.00989986345016,"Dipsea"
"SH","YoY",1,338436,14446,58,2020-08-11,2020,37.897776,-122.57541,"61","Redwood Creek","Redwood Creek Mainstem",53,1.74,1.16875004198096,"Dipsea"
"SH","YoY",1,338437,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",46,1.05,1.07873756883373,"Dipsea"
"SH","YoY",1,338438,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",60,2.31,1.06944444444444,"Dipsea"
"SH","YoY",1,338439,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",52,1.26,0.896108329540282,"Dipsea"
"CO","YoY",1,338440,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",91,7.93,1.05232287335898,"Dipsea"
"SH","YoY",1,338441,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",46,1,1.02736911317498,"Dipsea"
"SH","YoY",1,338442,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",55,1.7,1.02178812922615,"Dipsea"
"SH","1+",1,338443,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",121,17.54,0.990087273314326,"Dipsea"
"SH","YoY",1,338444,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",76,5.53,1.25974996355154,"Dipsea"
"SH","YoY",1,338445,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",53,1.51,1.01426009390302,"Dipsea"
"SH","1+",1,338446,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",93,8.2,1.01944783224364,"Dipsea"
"SH","1+",1,338447,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",102,11.44,1.07801675072182,"Dipsea"
"SH","YoY",1,338448,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",52,1.64,1.16636322257624,"Dipsea"
"SH","YoY",1,338449,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",86,6.76,1.06279950193065,"Dipsea"
"SH","YoY",1,338456,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",55,1.75,1.05184072126221,"Dipsea"
"SH","YoY",1,338457,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",60,2.26,1.0462962962963,"Dipsea"
"SH","YoY",1,338458,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",46,0.99,1.01709542204323,"Dipsea"
"SH","YoY",1,338459,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",54,1.46,0.927196057511558,"Dipsea"
"SH","1+",1,338460,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",133,21.73,0.923644404130344,"Dipsea"
"SH","YoY",1,338462,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",51,1.45,1.09309390807457,"Dipsea"
"SH","YoY",1,338463,14447,57,2020-08-11,2020,37.896938,-122.575001,"60","Redwood Creek","Redwood Creek Mainstem",54,1.58,1.00340395264949,"Dipsea"
"SH","YoY",1,338492,14450,39,2020-08-12,2020,37.887009,-122.566678,"44","Redwood Creek","Redwood Creek Mainstem",59,2.18,1.06145224195268,"KentCreekTrail"
"SH","YoY",1,338500,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",52,1.35,0.960116067364588,"Dipsea"
"CO","YoY",1,338501,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",71,3.72,1.03936453475864,"Dipsea"
"CO","YoY",1,338502,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",73,4.26,1.09506782479943,"Dipsea"
"SH","YoY",1,338503,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",52,1.41,1.00278789258079,"Dipsea"
"SH","YoY",1,338504,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",46,0.81,0.832168981671735,"Dipsea"
"SH","YoY",1,338505,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",53,1.5,1.00754313963876,"Dipsea"
"CO","YoY",1,338506,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",69,3.25,0.989318405279612,"Dipsea"
"CO","YoY",1,338507,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",62,2.72,1.1412842804874,"Dipsea"
"CO","YoY",1,338508,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",74,4.27,1.05373817937733,"Dipsea"
"SH","YoY",1,338509,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",60,2.05,0.949074074074074,"Dipsea"
"SH","YoY",1,338510,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",65,2.76,1.00500682749203,"Dipsea"
"SH","YoY",1,338511,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",62,2.58,1.08254170722701,"Dipsea"
"SH","YoY",1,338512,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",55,1.67,1.00375657400451,"Dipsea"
"SH","YoY",1,338513,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",63,2.74,1.09579399072974,"Dipsea"
"SH","YoY",1,338514,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",69,3.2,0.974098122121464,"Dipsea"
"SH","YoY",1,338515,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",81,5.83,1.09701735470165,"Dipsea"
"SH","YoY",1,338516,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",45,1.08,1.18518518518518,"Dipsea"
"SH","YoY",1,338522,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",59,2.14,1.04197605402695,"Dipsea"
"CO","YoY",1,338523,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",65,2.94,1.07055075102412,"Dipsea"
"CO","YoY",1,338524,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",69,3.56,1.08368416086013,"Dipsea"
"CO","YoY",1,338525,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",64,2.91,1.11007690429688,"Dipsea"
"SH","YoY",1,338526,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",57,1.99,1.07455465379361,"Dipsea"
"SH","YoY",1,338527,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",54,1.78,1.13041711121272,"Dipsea"
"SH","YoY",1,338529,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",59,2.04,0.993285584212602,"Dipsea"
"SH","YoY",1,338530,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",86,7.06,1.10996516030035,"Dipsea"
"SH","YoY",1,338533,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",89,7.62,1.08089859270408,"Dipsea"
"SH","YoY",1,338541,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",54,NA,NA,"Dipsea"
"CO","YoY",1,338542,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",71,3.84,1.07289242297666,"Dipsea"
"SH","YoY",1,338543,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",61,2.2,0.969244121754684,"Dipsea"
"SH","1+",1,338544,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",96,8.84,0.999168113425926,"Dipsea"
"SH","1+",1,338549,14451,50,2020-08-13,2020,37.892846,-122.573028,"54","Redwood Creek","Redwood Creek Mainstem",97,10.09,1.10554382566374,"Dipsea"
"SH","1+",1,338632,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",115,16.05,1.05531355305334,"PacificWay"
"SH","1+",1,338633,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",101,12.23,1.18703175091551,"PacificWay"
"SH","1+",1,338634,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",117,20.51,1.28058401124367,"PacificWay"
"SH","1+",1,338635,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",125,22.62,1.158144,"PacificWay"
"SH","1+",1,338636,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",115,16.93,1.11317498150736,"PacificWay"
"SH","1+",1,338637,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",112,16.21,1.15379578170554,"PacificWay"
"SH","1+",1,338638,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",158,41.53,1.05290859343784,"PacificWay"
"SH","1+",1,338639,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",86,7.93,1.24674556957249,"PacificWay"
"SH","1+",1,338640,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",126,21.85,1.09229464860606,"PacificWay"
"SH","1+",1,338641,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",116,15.36,0.984050186559514,"PacificWay"
"SH","1+",1,338642,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",136,28.65,1.13895850295135,"PacificWay"
"SH","1+",1,338644,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",125,23.08,1.181696,"PacificWay"
"SH","1+",1,338648,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",110,14.4,1.08189331329827,"PacificWay"
"SH","1+",1,338649,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",128,20.9,0.996589660644531,"PacificWay"
"SH","1+",1,338650,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",102,12.19,1.14869092581285,"PacificWay"
"SH","1+",247,338651,14454,518,2020-08-18,2020,37.860157,-122.57767,"0.1","Redwood Creek","Redwood Creek Mainstem",NA,NA,NA,"PacificWay"
"SH","YoY",1,339282,14501,31,2020-08-03,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",64,3.16,1.2054443359375,"KentCreekTrail"
"SH","YoY",1,339284,14501,31,2020-08-03,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",55,1.75,1.05184072126221,"KentCreekTrail"
"SH","YoY",1,339294,14502,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",58,2.2,1.12755750543278,"KentCreekTrail"
"SH","YoY",1,339295,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",69,3.48,1.05933170780709,"KentCreekTrail"
"SH","YoY",1,339296,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",72,4.61,1.23510373799726,"KentCreekTrail"
"SH","YoY",1,339297,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",66,2.71,0.942621810390405,"KentCreekTrail"
"SH","YoY",1,339298,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",50,1.22,0.976,"KentCreekTrail"
"SH","YoY",1,339299,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",52,1.39,0.988563950842057,"KentCreekTrail"
"SH","YoY",1,339300,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",63,2.64,1.05580150931625,"KentCreekTrail"
"SH","YoY",1,339301,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",72,3.71,0.99397719478738,"KentCreekTrail"
"SH","1+",1,339302,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",106,11.61,0.974797987600502,"KentCreekTrail"
"SH","1+",1,339303,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",108,13.4,1.06373520296703,"KentCreekTrail"
"SH","YoY",1,339304,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",63,2.6,1.03980451675085,"KentCreekTrail"
"SH","YoY",1,339305,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",54,1.34,0.850988162373622,"KentCreekTrail"
"SH","YoY",1,339308,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",69,3.56,1.08368416086013,"KentCreekTrail"
"SH","YoY",1,339309,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",63,2.56,1.02380752418545,"KentCreekTrail"
"SH","YoY",1,339310,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",60,2.33,1.0787037037037,"KentCreekTrail"
"SH","YoY",1,339311,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",64,2.7,1.02996826171875,"KentCreekTrail"
"SH","1+",1,339313,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",107,11.61,0.947721835070279,"KentCreekTrail"
"SH","YoY",1,339314,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",61,2.5,1.10141377472123,"KentCreekTrail"
"SH","YoY",1,339315,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",43,0.73,0.918158149596891,"KentCreekTrail"
"SH","1+",1,339316,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",87,7.2,1.09338909617724,"KentCreekTrail"
"SH","1+",1,339317,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",104,10.96,0.974340009103323,"KentCreekTrail"
"SH","1+",1,339322,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",98,NA,NA,"KentCreekTrail"
"SH","1+",1,339323,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",113,13.44,0.931459418101223,"KentCreekTrail"
"SH","YoY",5,339324,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",NA,NA,NA,"KentCreekTrail"
"SH","1+",1,339330,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",154,35.88,0.982404338788215,"KentCreekTrail"
"SH","1+",1,339333,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",128,20.92,0.997543334960938,"KentCreekTrail"
"SH","YoY",1,339335,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",72,4.05,1.08506944444444,"KentCreekTrail"
"SH","1+",1,339336,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",94,8.21,0.988461130963274,"KentCreekTrail"
"SH","YoY",1,339337,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",62,2.48,1.04058272632674,"KentCreekTrail"
"SH","YoY",1,339338,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",51,1.32,0.995092385281679,"KentCreekTrail"
"SH","1+",1,339339,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",95,9.26,1.0800408222773,"KentCreekTrail"
"SH","1+",1,339340,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",114,18.27,1.23317296010108,"KentCreekTrail"
"SH","YoY",1,339342,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",55,1.8,1.08189331329827,"KentCreekTrail"
"SH","1+",1,339343,14503,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",102,10.04,0.946091623885232,"KentCreekTrail"
"SH","1+",1,339346,14505,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",91,10.03,1.33099601762807,"KentCreekTrail"
"SH","YoY",1,339347,14505,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",61,2.8,1.23358342768778,"KentCreekTrail"
"SH","YoY",1,339348,14505,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",57,2.14,1.15555123573785,"KentCreekTrail"
"SH","YoY",1,339349,14505,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",70,3.86,1.12536443148688,"KentCreekTrail"
"SH","1+",1,339350,14505,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",98,9.69,1.02954551249904,"KentCreekTrail"
"SH","1+",1,339352,14505,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",104,10.75,0.955671085571233,"KentCreekTrail"
"SH","YoY",1,339355,14505,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",59,2.22,1.08092842987842,"KentCreekTrail"
"SH","YoY",1,339358,14505,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",60,2.5,1.15740740740741,"KentCreekTrail"
"SH","YoY",1,339359,14505,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",77,4.87,1.06673559195064,"KentCreekTrail"
"SH","YoY",1,339361,14505,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",60,2.41,1.11574074074074,"KentCreekTrail"
"SH","YoY",1,339363,14505,31,2020-08-04,2020,37.884512,-122.571257,"37","Redwood Creek","Redwood Creek Mainstem",61,2.55,1.12344205021566,"KentCreekTrail"
