"SpeciesCode","LifeStage","Count","EventID","LocationID","SnorkelSurveysID","BasinWideUnitSnorkel","StartDate","FieldSeason","Latitude","Longitude","StreamNumber","Watershed","StreamName","HabitatDescriptionSnorkel","Pass","Visibility","TimeElapsed_s","RiverReach"
"SH","1+",0,14358,32,4895,399,"2020-07-29",2020,37.884695,-122.570482,"38","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",2,"1",60,"KentCreekTrail"
"CO","YoY",0,14359,35,4896,418,"2020-07-29",2020,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",240,"KentCreekTrail"
"SH","YoY",1,14359,35,4896,418,"2020-07-29",2020,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",240,"KentCreekTrail"
"SH","1+",5,14359,35,4896,418,"2020-07-29",2020,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",240,"KentCreekTrail"
"CO","YoY",0,14360,37,4897,437,"2020-07-29",2020,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,".7",120,"KentCreekTrail"
"SH","YoY",1,14360,37,4897,437,"2020-07-29",2020,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,".7",120,"KentCreekTrail"
"SH","1+",3,14360,37,4897,437,"2020-07-29",2020,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,".7",120,"KentCreekTrail"
"SH","YoY",1,14361,46,4898,541,"2020-08-18",2020,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Scour Pool",4,".9",NA,"Dipsea"
"SH","1+",2,14361,46,4898,541,"2020-08-18",2020,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Scour Pool",4,".9",NA,"Dipsea"
"CO","YoY",0,14361,46,4898,541,"2020-08-18",2020,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Scour Pool",4,".9",NA,"Dipsea"
"SH","YoY",1,14361,46,4898,541,"2020-08-18",2020,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"Dipsea"
"CO","YoY",0,14361,46,4898,541,"2020-08-18",2020,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"Dipsea"
"SH","1+",4,14361,46,4898,541,"2020-08-18",2020,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"Dipsea"
"SH","YoY",1,14373,523,4910,32,"2020-08-18",2020,37.86287,-122.57453,"0.7","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".5",NA,"PacificWay"
"SH","1+",37,14373,523,4910,32,"2020-08-18",2020,37.86287,-122.57453,"0.7","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".5",NA,"PacificWay"
"CO","YoY",1,14373,523,4910,32,"2020-08-18",2020,37.86287,-122.57453,"0.7","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".5",NA,"PacificWay"
"SH","1+",14,14374,413,4911,14,"2020-08-12",2020,37.86135,-122.57436,"0.5","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,".8",360,"PacificWay"
"CO","YoY",0,14374,413,4911,14,"2020-08-12",2020,37.86135,-122.57436,"0.5","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,".8",360,"PacificWay"
"SH","YoY",1,14374,413,4911,14,"2020-08-12",2020,37.86135,-122.57436,"0.5","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,".8",360,"PacificWay"
"CO","YoY",0,14375,414,4912,22,"2020-08-12",2020,37.862189,-122.573932,"0.6","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".8",300,"PacificWay"
"SH","YoY",1,14375,414,4912,22,"2020-08-12",2020,37.862189,-122.573932,"0.6","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".8",300,"PacificWay"
"SH","1+",4,14375,414,4912,22,"2020-08-12",2020,37.862189,-122.573932,"0.6","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".8",300,"PacificWay"
"CO","YoY",0,14376,60,4913,678,"2020-08-10",2020,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,".9",NA,"Dipsea"
"SH","YoY",1,14376,60,4913,678,"2020-08-10",2020,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,".9",NA,"Dipsea"
"SH","1+",4,14376,60,4913,678,"2020-08-10",2020,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,".9",NA,"Dipsea"
"CO","YoY",0,14377,63,4914,708,"2020-08-10",2020,37.900941,-122.579293,"66","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",NA,"Dipsea"
"SH","YoY",1,14377,63,4914,708,"2020-08-10",2020,37.900941,-122.579293,"66","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",NA,"Dipsea"
"SH","1+",2,14377,63,4914,708,"2020-08-10",2020,37.900941,-122.579293,"66","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",NA,"Dipsea"
"SH","1+",4,14378,65,4915,735,"2020-08-10",2020,37.901088,-122.581296,"68","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",NA,"Dipsea"
"CO","YoY",0,14378,65,4915,735,"2020-08-10",2020,37.901088,-122.581296,"68","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",NA,"Dipsea"
"SH","YoY",1,14378,65,4915,735,"2020-08-10",2020,37.901088,-122.581296,"68","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",NA,"Dipsea"
"CO","YoY",0,14379,70,4916,779,"2020-08-10",2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",2,".9",NA,"Foot4"
"SH","YoY",1,14379,70,4916,779,"2020-08-10",2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",2,".9",NA,"Foot4"
"SH","1+",2,14379,70,4916,779,"2020-08-10",2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",2,".9",NA,"Foot4"
"CO","YoY",0,14380,42,4917,501,"2020-08-03",2020,37.889411,-122.567447,"47","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"KentCreekTrail"
"SH","YoY",1,14380,42,4917,501,"2020-08-03",2020,37.889411,-122.567447,"47","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"KentCreekTrail"
"SH","1+",4,14380,42,4917,501,"2020-08-03",2020,37.889411,-122.567447,"47","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"KentCreekTrail"
"CO","YoY",0,14381,43,4918,512,"2020-08-03",2020,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",360,"KentCreekTrail"
"SH","YoY",1,14381,43,4918,512,"2020-08-03",2020,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",360,"KentCreekTrail"
"SH","1+",18,14381,43,4918,512,"2020-08-03",2020,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",360,"KentCreekTrail"
"CO","YoY",0,14382,43,4919,520,"2020-08-03",2020,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",360,"KentCreekTrail"
"SH","YoY",1,14382,43,4919,520,"2020-08-03",2020,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",360,"KentCreekTrail"
"SH","1+",3,14382,43,4919,520,"2020-08-03",2020,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",360,"KentCreekTrail"
"CO","YoY",0,14383,46,4920,541,"2020-08-03",2020,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"Dipsea"
"SH","YoY",1,14383,46,4920,541,"2020-08-03",2020,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"Dipsea"
"SH","1+",4,14383,46,4920,541,"2020-08-03",2020,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"Dipsea"
"CO","YoY",1,14384,47,4921,551,"2020-08-03",2020,37.891506,-122.570365,"51","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".8",360,"Dipsea"
"SH","1+",14,14384,47,4921,551,"2020-08-03",2020,37.891506,-122.570365,"51","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".8",360,"Dipsea"
"SH","YoY",1,14384,47,4921,551,"2020-08-03",2020,37.891506,-122.570365,"51","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,".8",360,"Dipsea"
"CO","YoY",0,14385,48,4922,565,"2020-08-03",2020,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",120,"Dipsea"
"SH","YoY",1,14385,48,4922,565,"2020-08-03",2020,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",120,"Dipsea"
"SH","1+",0,14385,48,4922,565,"2020-08-03",2020,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",120,"Dipsea"
"CO","YoY",2,14386,49,4923,575,"2020-08-03",2020,37.89236,-122.572321,"53","Redwood Creek","Redwood Creek Mainstem","Plunge Pool",1,"1",300,"Dipsea"
"SH","YoY",1,14386,49,4923,575,"2020-08-03",2020,37.89236,-122.572321,"53","Redwood Creek","Redwood Creek Mainstem","Plunge Pool",1,"1",300,"Dipsea"
"SH","1+",1,14386,49,4923,575,"2020-08-03",2020,37.89236,-122.572321,"53","Redwood Creek","Redwood Creek Mainstem","Plunge Pool",1,"1",300,"Dipsea"
"CO","YoY",15,14387,51,4924,595,"2020-08-03",2020,37.893623,-122.573985,"55","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",360,"Dipsea"
"SH","YoY",1,14387,51,4924,595,"2020-08-03",2020,37.893623,-122.573985,"55","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",360,"Dipsea"
"SH","1+",1,14387,51,4924,595,"2020-08-03",2020,37.893623,-122.573985,"55","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",360,"Dipsea"
"CO","YoY",1,14388,53,4925,618,"2020-08-03",2020,37.894473,-122.575054,"57","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",180,"Dipsea"
"SH","YoY",1,14388,53,4925,618,"2020-08-03",2020,37.894473,-122.575054,"57","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",180,"Dipsea"
"SH","1+",1,14388,53,4925,618,"2020-08-03",2020,37.894473,-122.575054,"57","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",180,"Dipsea"
"SH","1+",7,14389,55,4926,632,"2020-08-04",2020,37.896268,-122.57529,"59","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",600,"Dipsea"
"CO","YoY",1,14389,55,4926,632,"2020-08-04",2020,37.896268,-122.57529,"59","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",600,"Dipsea"
"SH","YoY",1,14389,55,4926,632,"2020-08-04",2020,37.896268,-122.57529,"59","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",600,"Dipsea"
"SH","1+",2,14390,58,4927,665,"2020-08-04",2020,37.897776,-122.57541,"61","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",420,"Dipsea"
"SH","YoY",1,14390,58,4927,665,"2020-08-04",2020,37.897776,-122.57541,"61","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",420,"Dipsea"
"CO","YoY",3,14390,58,4927,665,"2020-08-04",2020,37.897776,-122.57541,"61","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",420,"Dipsea"
"CO","YoY",0,14391,60,4928,678,"2020-08-04",2020,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"Dipsea"
"SH","YoY",1,14391,60,4928,678,"2020-08-04",2020,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"Dipsea"
"SH","1+",1,14391,60,4928,678,"2020-08-04",2020,37.899186,-122.576559,"63","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"Dipsea"
"SH","1+",0,14392,61,4929,695,"2020-08-04",2020,37.899801,-122.577489,"64","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",120,"Dipsea"
"CO","YoY",0,14392,61,4929,695,"2020-08-04",2020,37.899801,-122.577489,"64","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",120,"Dipsea"
"SH","YoY",1,14392,61,4929,695,"2020-08-04",2020,37.899801,-122.577489,"64","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",120,"Dipsea"
"SH","1+",0,14393,63,4930,708,"2020-08-04",2020,37.900941,-122.579293,"66","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",240,"Dipsea"
"CO","YoY",0,14393,63,4930,708,"2020-08-04",2020,37.900941,-122.579293,"66","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",240,"Dipsea"
"SH","YoY",1,14393,63,4930,708,"2020-08-04",2020,37.900941,-122.579293,"66","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",240,"Dipsea"
"CO","YoY",0,14394,64,4931,721,"2020-08-04",2020,37.900977,-122.580126,"67","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"Dipsea"
"SH","YoY",1,14394,64,4931,721,"2020-08-04",2020,37.900977,-122.580126,"67","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"Dipsea"
"SH","1+",4,14394,64,4931,721,"2020-08-04",2020,37.900977,-122.580126,"67","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"Dipsea"
"SH","YoY",1,14395,65,4932,735,"2020-08-04",2020,37.901088,-122.581296,"68","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"Dipsea"
"SH","1+",4,14395,65,4932,735,"2020-08-04",2020,37.901088,-122.581296,"68","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"Dipsea"
"CO","YoY",0,14395,65,4932,735,"2020-08-04",2020,37.901088,-122.581296,"68","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",300,"Dipsea"
"CO","YoY",0,14396,66,4933,753,"2020-08-04",2020,37.901375,-122.581908,"69","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",120,"Foot4"
"SH","YoY",1,14396,66,4933,753,"2020-08-04",2020,37.901375,-122.581908,"69","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",120,"Foot4"
"SH","1+",2,14396,66,4933,753,"2020-08-04",2020,37.901375,-122.581908,"69","Redwood Creek","Redwood Creek Mainstem","Scour Pool",1,"1",120,"Foot4"
"CO","YoY",0,14397,70,4934,779,"2020-08-04",2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",240,"Foot4"
"SH","YoY",1,14397,70,4934,779,"2020-08-04",2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",240,"Foot4"
"SH","1+",4,14397,70,4934,779,"2020-08-04",2020,37.902869,-122.584561,"72","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",1,"1",240,"Foot4"
"CO","YoY",0,14398,39,4935,466,"2020-08-05",2020,37.887009,-122.566678,"44","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",240,"KentCreekTrail"
"SH","YoY",1,14398,39,4935,466,"2020-08-05",2020,37.887009,-122.566678,"44","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",240,"KentCreekTrail"
"SH","1+",3,14398,39,4935,466,"2020-08-05",2020,37.887009,-122.566678,"44","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",240,"KentCreekTrail"
"CO","YoY",0,14399,41,4936,486,"2020-08-05",2020,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",360,"KentCreekTrail"
"SH","YoY",1,14399,41,4936,486,"2020-08-05",2020,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",360,"KentCreekTrail"
"SH","1+",3,14399,41,4936,486,"2020-08-05",2020,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",360,"KentCreekTrail"
"CO","YoY",0,14400,43,4937,512,"2020-08-05",2020,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",360,"KentCreekTrail"
"SH","YoY",1,14400,43,4937,512,"2020-08-05",2020,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",360,"KentCreekTrail"
"SH","1+",23,14400,43,4937,512,"2020-08-05",2020,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",360,"KentCreekTrail"
"CO","YoY",1,14401,46,4938,541,"2020-08-05",2020,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,".9",300,"Dipsea"
"SH","1+",3,14401,46,4938,541,"2020-08-05",2020,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,".9",300,"Dipsea"
"SH","YoY",1,14401,46,4938,541,"2020-08-05",2020,37.890993,-122.569527,"50","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,".9",300,"Dipsea"
"CO","YoY",0,14402,48,4939,565,"2020-08-05",2020,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",120,"Dipsea"
"SH","YoY",1,14402,48,4939,565,"2020-08-05",2020,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",120,"Dipsea"
"SH","1+",0,14402,48,4939,565,"2020-08-05",2020,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",120,"Dipsea"
"CO","YoY",17,14403,51,4940,595,"2020-08-05",2020,37.893623,-122.573985,"55","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",2,"1",480,"Dipsea"
"SH","YoY",1,14403,51,4940,595,"2020-08-05",2020,37.893623,-122.573985,"55","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",2,"1",480,"Dipsea"
"SH","1+",1,14403,51,4940,595,"2020-08-05",2020,37.893623,-122.573985,"55","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",2,"1",480,"Dipsea"
"CO","YoY",0,14404,55,4941,632,"2020-08-05",2020,37.896268,-122.57529,"59","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",360,"Dipsea"
"SH","YoY",1,14404,55,4941,632,"2020-08-05",2020,37.896268,-122.57529,"59","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",360,"Dipsea"
"SH","1+",6,14404,55,4941,632,"2020-08-05",2020,37.896268,-122.57529,"59","Redwood Creek","Redwood Creek Mainstem","Scour Pool",2,"1",360,"Dipsea"
"CO","YoY",0,14405,19,4942,268,"2020-08-11",2020,37.878983,-122.578175,"26","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,".8",NA,"PacificWay"
"SH","YoY",1,14405,19,4942,268,"2020-08-11",2020,37.878983,-122.578175,"26","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,".8",NA,"PacificWay"
"SH","1+",12,14405,19,4942,268,"2020-08-11",2020,37.878983,-122.578175,"26","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,".8",NA,"PacificWay"
"SH","1+",15,14406,22,4943,297,"2020-08-11",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"PacificWay"
"CO","YoY",0,14406,22,4943,297,"2020-08-11",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"PacificWay"
"SH","YoY",35,14406,22,4943,297,"2020-08-11",2020,37.880695,-122.57684,"29","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"PacificWay"
"SH","1+",1,14407,25,4944,320,"2020-08-11",2020,37.881622,-122.575398,"31","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,"1",NA,"KentCreekTrail"
"CO","YoY",0,14407,25,4944,320,"2020-08-11",2020,37.881622,-122.575398,"31","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,"1",NA,"KentCreekTrail"
"SH","YoY",1,14407,25,4944,320,"2020-08-11",2020,37.881622,-122.575398,"31","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,"1",NA,"KentCreekTrail"
"CO","YoY",0,14408,27,4945,344,"2020-08-11",2020,37.882868,-122.574335,"33","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"KentCreekTrail"
"SH","YoY",1,14408,27,4945,344,"2020-08-11",2020,37.882868,-122.574335,"33","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"KentCreekTrail"
"SH","1+",13,14408,27,4945,344,"2020-08-11",2020,37.882868,-122.574335,"33","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"KentCreekTrail"
"SH","1+",3,14409,29,4946,366,"2020-08-11",2020,37.883427,-122.572546,"35","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,".9",NA,"KentCreekTrail"
"CO","YoY",0,14409,29,4946,366,"2020-08-11",2020,37.883427,-122.572546,"35","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,".9",NA,"KentCreekTrail"
"SH","YoY",1,14409,29,4946,366,"2020-08-11",2020,37.883427,-122.572546,"35","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,".9",NA,"KentCreekTrail"
"SH","1+",7,14410,30,4947,382,"2020-08-11",2020,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".8",NA,"KentCreekTrail"
"CO","YoY",0,14410,30,4947,382,"2020-08-11",2020,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".8",NA,"KentCreekTrail"
"SH","YoY",1,14410,30,4947,382,"2020-08-11",2020,37.883978,-122.571768,"36","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".8",NA,"KentCreekTrail"
"CO","YoY",0,14411,32,4948,399,"2020-08-11",2020,37.884695,-122.570482,"38","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,"1",NA,"KentCreekTrail"
"SH","YoY",1,14411,32,4948,399,"2020-08-11",2020,37.884695,-122.570482,"38","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,"1",NA,"KentCreekTrail"
"SH","1+",0,14411,32,4948,399,"2020-08-11",2020,37.884695,-122.570482,"38","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,"1",NA,"KentCreekTrail"
"SH","YoY",1,14412,35,4949,418,"2020-08-11",2020,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"KentCreekTrail"
"SH","1+",8,14412,35,4949,418,"2020-08-11",2020,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"KentCreekTrail"
"CO","YoY",0,14412,35,4949,418,"2020-08-11",2020,37.884713,-122.568948,"40","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"KentCreekTrail"
"CO","YoY",0,14413,37,4950,437,"2020-08-11",2020,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"KentCreekTrail"
"SH","YoY",1,14413,37,4950,437,"2020-08-11",2020,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"KentCreekTrail"
"SH","1+",6,14413,37,4950,437,"2020-08-11",2020,37.885949,-122.567633,"42","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"KentCreekTrail"
"CO","YoY",0,14414,39,4951,466,"2020-08-11",2020,37.887009,-122.566678,"44","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"KentCreekTrail"
"SH","YoY",1,14414,39,4951,466,"2020-08-11",2020,37.887009,-122.566678,"44","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"KentCreekTrail"
"SH","1+",4,14414,39,4951,466,"2020-08-11",2020,37.887009,-122.566678,"44","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"KentCreekTrail"
"CO","YoY",0,14415,41,4952,486,"2020-08-11",2020,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"KentCreekTrail"
"SH","YoY",1,14415,41,4952,486,"2020-08-11",2020,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"KentCreekTrail"
"SH","1+",11,14415,41,4952,486,"2020-08-11",2020,37.888516,-122.567389,"46","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"KentCreekTrail"
"CO","YoY",0,14416,43,4953,512,"2020-08-11",2020,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"KentCreekTrail"
"SH","YoY",1,14416,43,4953,512,"2020-08-11",2020,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"KentCreekTrail"
"SH","1+",28,14416,43,4953,512,"2020-08-11",2020,37.89,-122.567983,"48","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,"1",NA,"KentCreekTrail"
"CO","YoY",0,14418,48,4954,565,"2020-08-11",2020,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"Dipsea"
"SH","YoY",1,14418,48,4954,565,"2020-08-11",2020,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"Dipsea"
"SH","1+",1,14418,48,4954,565,"2020-08-11",2020,37.891777,-122.571389,"52","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".9",NA,"Dipsea"
"CO","YoY",15,14419,51,4955,595,"2020-08-11",2020,37.893623,-122.573985,"55","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,"1",NA,"Dipsea"
"SH","1+",7,14419,51,4955,595,"2020-08-11",2020,37.893623,-122.573985,"55","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,"1",NA,"Dipsea"
"SH","YoY",0,14419,51,4955,595,"2020-08-11",2020,37.893623,-122.573985,"55","Redwood Creek","Redwood Creek Mainstem","Mid-Channel Pool",3,"1",NA,"Dipsea"
"CO","YoY",1,14420,55,4956,632,"2020-08-11",2020,37.896268,-122.57529,"59","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".7",NA,"Dipsea"
"SH","YoY",1,14420,55,4956,632,"2020-08-11",2020,37.896268,-122.57529,"59","Redwood Creek","Redwood Creek Mainstem","Scour Pool",3,".7",NA,"Dipsea"
